GameID,class,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed
7200,3,23,12,300,113.0196,0.001395,0.000255,7,0.000306,0.000438,0.003086,35.5099,63.3663,6.3465,31,0.001069,7,0,0
6913,4,27,10,700,76.8456,0.001646,0.000361,7,0,0.00017,0.003345,47.4777,69.1302,4.0349,25,0.000998,9,0.000181,0.000329
5016,4,25,20,1000,104.4366,0.000812,0.000097,4,0.000039,0.000145,0.002872,76.4459,66.2626,5.5758,28,0.001373,9,0.000309,0.000097
2188,7,19,56,500,129.9048,0.007969,0.000652,6,0.000223,0.000223,0.003945,38.7879,51.7823,4.3528,25,0.000835,9,0.000286,0.000231
10046,8,NULL,NULL,NULL,334.524,0.017742,0.001548,6,0.000384,0.004041,0.00778,13.5401,28.2243,5.6862,29,0.002161,9,0.000145,0.000073
699,1,21,10,150,86.2812,0.001028,0.000177,4,0.000024,0.000189,0.00293,60.1296,76.3871,5.1573,23,0.001134,6,0,0
1623,5,21,10,730,138.0774,0.004787,0.000455,7,0.000036,0.000179,0.003813,36.9484,52.815,5.9251,23,0.00109,8,0.00025,0.001572
5692,6,21,20,300,169.6308,0.008298,0.000732,5,0.000063,0.000063,0.002843,28.1481,50.2353,8.4338,12,0.000523,5,0,0.000272
2881,3,32,12,200,52.3182,0.001141,0.000406,4,0.000155,0.000174,0.002282,46.7692,88.339,3.9237,16,0.000735,6,0,0.000058
5947,6,23,12,730,104.7942,0.002781,0.000346,5,0.000089,0.001083,0.00344,36,56.026,5.0325,33,0.000905,8,0,0.000212
7412,4,23,16,450,61.3698,0.001102,0.000256,1,0.000026,0.000231,0.003766,53.863,55.8639,2.8231,14,0.000794,4,0,0
1927,5,18,10,730,135.7326,0.006983,0.000575,7,0.000113,0.000195,0.003789,20.4239,50.3089,5.0027,22,0.001212,9,0.000226,0.000555
6383,2,17,10,300,70.3926,0.000986,0.000285,7,0.000039,0.000143,0.002128,44.3436,79.9512,5.8415,18,0.001259,4,0,0
2915,7,22,28,1250,143.7066,0.00728,0.000718,8,0.000256,0.000226,0.005547,32.0741,47.3567,3.5416,34,0.001036,8,0.000277,0.000062
2915,7,22,28,1250,143.7066,0.00728,0.000718,8,0.000256,0.000226,0.005547,32.0741,47.3567,3.5416,34,0.001036,8,0.000277,0.000062
1541,6,21,10,600,114.384,0.002399,0.000241,6,0.000197,0.000745,0.003593,21.5657,57.2317,5.4451,23,0.000975,8,0,0
1568,5,21,6,200,143.6058,0.005499,0.000669,1,0,0.000086,0.004723,24.1835,43.653,4.4977,12,0.000798,4,0,0.000086
4898,3,27,4,400,73.2168,0.001579,0.000881,2,0.000037,0.000012,0.002521,34.7902,69.2621,4.8058,17,0.000563,3,0,0
3584,6,17,12,300,151.2702,0.003341,0.000394,6,0,0.000371,0.00377,34.284,50.0431,6.8923,21,0.001102,6,0.000603,0.001624
2895,3,26,10,1000,72.9042,0.003289,0.000134,2,0.00011,0.000146,0.002619,51.0467,78.9023,4.1349,17,0.000646,6,0,0
5192,5,22,28,1500,189.48,0.023495,0.000503,10,0.00028,0.00021,0.002391,36.6118,78.4094,5.1813,19,0.001049,5,0,0
2099,3,19,24,350,115.3236,0.002736,0.000375,8,0.000014,0.000597,0.003792,45.7647,63.5458,5.0916,20,0.001889,6,0,0
8442,1,39,10,500,29.8764,0.000718,0.00007,3,0,0.000127,0.002039,88.7771,137.9773,2.4716,22,0.000382,4,0,0
8760,7,23,6,1500,212.148,0.014708,0.000916,10,0.000458,0.000555,0.004187,27.7385,42.7716,6.0269,25,0.000683,4,0,0
2543,3,17,6,450,146.9388,0.006066,0.000109,3,0.00153,0.001448,0.002732,44.4848,74.44,8.03,15,0.00082,3,0,0
4176,3,16,4,350,83.5818,0.001257,0.00039,4,0.000022,0.000542,0.002362,30.5926,74.2752,6.2385,16,0.000433,3,0,0
758,2,23,12,100,45.3894,0.000485,0.000075,4,0.000108,0.000151,0.003188,73.1797,81.527,2.5608,23,0.000797,6,0,0
3091,7,25,10,900,178.8342,0.01591,0.000391,7,0.000141,0.000308,0.004792,34.681,46.2276,3.8166,36,0.000706,10,0,0.00009
4699,7,23,14,750,166.5456,0.006804,0.000361,6,0.000764,0.000605,0.004065,18.4845,49.2562,6.1219,26,0.000664,7,0,0
284,4,25,4,180,107.4084,0.001604,0.000388,8,0,0.000399,0.003965,30.5633,51.4124,4.8144,22,0.001145,8,0.000072,0.000123
6143,2,16,10,300,94.0176,0.003115,0.000496,2,0,0.000018,0.003575,48.2189,60.8911,4.0545,26,0.001345,7,0.000089,0
1885,4,22,12,300,149.7372,0.003953,0.000354,5,0.00002,0.000777,0.003815,36.2274,50.6186,6.2912,27,0.001259,6,0,0
8573,5,20,28,800,225.9846,0.02228,0.000846,10,0.000043,0.000195,0.002365,28.3704,60.844,8.6055,11,0.000629,6,0,0.000022
263,2,22,16,450,114.942,0.001744,0.0003,2,0.000022,0.000089,0.002578,31.2208,61.5517,8.1379,22,0.001389,7,0.000156,0.000978
3031,1,21,8,500,47.9412,0.00057,0.00011,4,0.000147,0.000129,0.001838,89.9798,94.68,4.71,15,0.000625,5,0,0
6708,4,18,12,300,107.7774,0.001428,0.000207,6,0.000207,0.000436,0.0041,30.1973,54.8298,4.6117,27,0.000861,7,0.000076,0.000098
398,7,24,16,1250,216.6852,0.011957,0.000396,6,0.000528,0.000839,0.005691,21.6119,32.6225,5.0083,33,0.000688,8,0.000038,0
7715,3,18,16,400,83.2962,0.002223,0.000033,0,0,0.000099,0.002454,38.7387,65.6861,5.6592,14,0.000539,7,0,0.000154
4534,6,21,8,350,128.784,0.001628,0.000352,4,0,0.000241,0.004164,15.6607,43.7689,5.48,12,0.000851,3,0,0
10079,8,NULL,NULL,NULL,254.2188,0.016608,0.000788,6,0.000926,0.00033,0.005408,14.9191,35.9921,5.7205,28,0.001129,6,0,0
10041,8,NULL,NULL,NULL,315.6936,0.028311,0.00116,10,0.001242,0.000628,0.005076,17.7035,32.6344,6.2231,24,0.000791,6,0,0.00015
6177,7,21,6,500,115.7556,0.002693,0.000478,5,0.000326,0.000513,0.004406,20.4244,51.3333,4.3783,22,0.000711,7,0,0.000221
9243,2,31,12,60,95.5152,0.002114,0.000278,6,0.000041,0.001861,0.002065,29.6667,87.4466,8.4704,22,0.0008,8,0,0
3125,7,21,8,400,157.6344,0.008552,0.000698,9,0.000013,0.000577,0.004659,22.4855,48.5764,4.513,25,0.000712,6,0,0
8760,7,23,6,1500,212.148,0.014708,0.000916,10,0.000458,0.000555,0.004187,27.7385,42.7716,6.0269,25,0.000683,4,0,0
7976,1,21,24,150,100.7034,0.001683,0.000346,5,0.000008,0.000305,0.003877,33.9957,56.6894,4.5702,47,0.000883,8,0.000033,0.000008
72,7,17,42,10000,212.6022,0.00904,0.000676,6,0.001164,0.001253,0.004952,24.6117,41.7671,6.6104,45,0.002277,9,0.000129,0.000249
5604,7,16,28,500,201.435,0.008216,0.00038,7,0.000276,0.000564,0.004234,32.7302,46.9022,6.8641,29,0.001876,8,0.000173,0.000288
2159,3,23,2,200,83.748,0.000704,0.00012,4,0,0.000315,0.002814,35.8812,82.8026,5.3059,27,0.000694,6,0,0
8393,3,21,32,300,80.7408,0.000759,0.000176,1,0.000344,0.000441,0.003538,37.07,59.1421,4.1072,38,0.000582,9,0.000018,0
6479,2,25,10,150,71.1048,0.000339,0.000062,2,0,0.0004,0.002126,32.4118,83.8261,6.2174,12,0.000585,3,0,0
912,3,23,30,400,97.1082,0.00501,0.000197,10,0,0.000281,0.003068,46.4294,82.5566,4.4098,19,0.000582,5,0,0
1603,1,16,12,100,61.5984,0.000886,0.000125,2,0,0.000224,0.002357,49.4468,104.7407,4.4392,16,0.000611,5,0,0
10083,8,NULL,NULL,NULL,288.7608,0.024022,0.000628,6,0.00035,0.001051,0.00558,19.0108,30.0866,5.3831,30,0.000761,5,0,0.000652
6797,6,21,12,1000,151.7886,0.007319,0.000593,5,0.000103,0.000206,0.002809,34.3333,50.0183,7.8807,13,0.000954,5,0,0
7409,6,17,12,600,128.151,0.006282,0.00055,7,0.000222,0.000301,0.00445,41.0619,52.1529,4.0088,23,0.001309,5,0,0
6745,3,19,24,666,99.1626,0.002998,0.000581,7,0,0.000109,0.003325,35.2308,67.4973,4.7432,13,0.001453,3,0,0
3339,1,23,2,200,44.8266,0.000117,0.000093,3,0.000023,0.00049,0.002137,58.2418,94.7541,4.0437,21,0.000724,7,0,0.000047
338,4,31,4,500,100.4322,0.000686,0.000075,3,0.000009,0.000667,0.003798,45.6675,66.7822,4.8589,25,0.001091,9,0.000216,0.000113
5070,2,26,4,300,80.6976,0.000686,0.000118,4,0,0.000176,0.002332,43.7288,80.3697,6.2101,13,0.001078,5,0,0
6393,7,22,56,3000,169.6974,0.004626,0.000517,6,0.00012,0.000397,0.006112,25.5613,35.2326,4.3308,30,0.001357,7,0.000323,0.000443
10047,8,NULL,NULL,NULL,175.5936,0.01268,0.000934,9,0.000098,0.00101,0.005265,27.1322,43.7278,3.8371,24,0.000575,5,0,0
10066,8,NULL,NULL,NULL,251.2284,0.02291,0.000946,5,0.001097,0.001173,0.005411,13.7404,35.7203,4.5524,22,0.000738,5,0,0.000662
72,7,17,42,10000,212.6022,0.00904,0.000676,6,0.001164,0.001253,0.004952,24.6117,41.7671,6.6104,45,0.002277,9,0.000129,0.000249
181,2,25,10,200,75.9642,0.00061,0.000137,4,0.000124,0.000323,0.00209,45.1018,78.3095,6.5417,15,0.000933,6,0,0
3840,2,23,10,800,62.4576,0.002544,0.000215,0,0,0.000215,0.001505,77.0732,102.4762,5.7381,10,0.00086,5,0,0
1686,5,18,2,350,121.4862,0.002627,0.000521,1,0,0.000073,0.004794,39.1291,44.6061,4.0303,25,0.001295,7,0.000085,0.000048
6368,2,30,24,500,102.426,0.000595,0.000156,2,0.00002,0.000926,0.002789,56.7018,72.2937,6.7133,30,0.000936,8,0.000049,0.000068
6876,5,25,12,400,101.844,0.002264,0.000153,4,0.000034,0.000221,0.002894,28.426,54.9882,5.8765,15,0.001175,4,0,0
7142,5,28,20,800,162.5916,0.003023,0.000799,7,0.00066,0.000347,0.001494,35.4286,89.9535,18.5581,9,0.000903,4,0,0
961,4,16,14,730,111.753,0.004508,0.000282,3,0.000225,0.000563,0.002806,25.5161,68.1767,5.8996,23,0.000654,4,0,0
4006,3,16,10,820,90.5964,0.00128,0.000114,8,0.000069,0.000425,0.003274,52.9734,69.3184,4.8813,35,0.000773,9,0,0.000055
1366,1,20,14,200,96.7374,0.002277,0.000246,1,0,0.000415,0.002016,57.3231,85.5267,8.2977,17,0.001031,5,0,0
8906,1,24,24,40,37.263,0.001095,0.000237,2,0,0.00034,0.002263,52.9474,118.8497,2.7124,16,0.000651,5,0,0.00003
2554,4,22,12,1000,62.943,0.000301,0.000177,3,0,0.000248,0.002372,55.609,84.1791,5.1493,14,0.001044,6,0.000407,0
1255,3,19,56,2500,119.9976,0.001156,0.000389,3,0.000012,0.000378,0.003421,50.3668,60.8414,6.1034,15,0.001274,7,0.000106,0.000012
3423,1,23,10,100,78.1968,0.000409,0.000049,4,0.000185,0.000156,0.002572,51.27,71.3485,5.5795,14,0.00039,7,0.000039,0.00001
9206,2,19,20,150,62.394,0.001107,0.000273,5,0.000022,0.000144,0.002832,47.8575,82.8325,3.8807,28,0.000568,11,0,0.00018
8460,4,18,14,21,83.5914,0.002615,0.000272,4,0.00003,0.00005,0.00353,34.2743,65.3105,3.7692,20,0.000764,7,0,0
7231,4,27,6,200,62.6874,0.000784,0.000192,5,0,0.000178,0.003787,34.4314,64.8594,2.957,19,0.000858,7,0,0
6479,2,25,10,150,71.1048,0.000339,0.000062,2,0,0.0004,0.002126,32.4118,83.8261,6.2174,12,0.000585,3,0,0
7958,2,21,8,415,66.1422,0.000709,0.000138,6,0.000157,0.001373,0.001782,39.6343,128.0331,6.6851,39,0.000295,4,0,0
454,6,24,24,400,207.8286,0.020629,0.000428,6,0,0.000122,0.003914,51.6859,49.5417,4.7448,12,0.001244,6,0,0
1890,2,29,6,200,96.3924,0.001684,0.000162,2,0.000041,0.000446,0.00345,33.0888,67.8353,4.9353,16,0.000832,5,0,0
4068,6,21,10,450,87.5178,0.003089,0.000505,1,0.000061,0.000141,0.003554,47.5429,65.1818,3.8182,17,0.000767,5,0,0
8790,6,20,6,900,163.8978,0.007042,0.000801,7,0.000012,0.000907,0.004546,30.6182,49.6373,5.1088,24,0.001543,9,0.000118,0.000035
1096,7,19,56,1700,130.86,0.003419,0.000552,5,0.000104,0.000069,0.003108,18.7416,52.3111,6.6667,15,0.000932,5,0,0
6974,3,21,10,250,69.3678,0.001041,0.000281,0,0.000333,0.00026,0.00279,52.839,69.6716,4.3918,22,0.00075,6,0,0.000021
171,1,18,6,230,69.5076,0.000175,0.000204,4,0.000058,0.000204,0.001459,45.0612,112.96,9.14,11,0.000584,4,0,0
4151,2,20,8,80,71.025,0.001302,0.000075,3,0.000138,0.000188,0.002128,60.0473,77.3647,5.9176,29,0.001089,8,0,0
6978,2,19,8,100,54.0606,0.000028,0.000028,1,0,0.000057,0.002933,93.6078,83.068,3.1553,14,0.000541,5,0,0
5892,5,24,10,600,128.706,0.006849,0.000466,6,0,0.000341,0.002474,39.5912,65.5362,7.2464,16,0.00095,6,0,0.000108
72,7,17,42,10000,212.6022,0.00904,0.000676,6,0.001164,0.001253,0.004952,24.6117,41.7671,6.6104,45,0.002277,9,0.000129,0.000249
851,4,22,10,350,130.2162,0.004411,0.000648,2,0.000011,0.000276,0.003943,34.7568,50.372,5.4582,26,0.000872,8,0.000415,0.000361
5678,5,26,4,750,108.9084,0.001673,0.000558,4,0.000156,0.000446,0.003213,22.3497,50.9444,5.75,19,0.000781,3,0,0
7757,4,24,6,550,61.953,0.000492,0.000202,0,0.000038,0.000063,0.002118,53.5808,84.9286,5.5595,15,0.000845,9,0.000227,0.000076
3823,3,17,42,1100,77.6838,0.000761,0.000152,4,0.000017,0.000287,0.001623,31.1158,71.125,8.6458,13,0.000473,5,0,0.000085
10030,8,NULL,NULL,NULL,275.8632,0.019502,0.001449,10,0.000306,0.000386,0.007569,18.1407,24.0936,4.1723,15,0.001031,5,0,0
8519,4,21,10,650,119.5638,0.001811,0.000366,3,0.000041,0.000631,0.004314,45.2512,55.5472,4.75,23,0.001465,5,0,0
4841,3,19,20,500,110.001,0.002021,0.000478,5,0.000055,0.000092,0.003472,48.1064,67.4497,5.5979,22,0.001084,5,0,0
5057,1,26,10,12,30.6366,0.000499,0.000089,4,0,0.000064,0.001819,91.4311,113.2389,3.0133,18,0.000435,8,0,0.000008
5629,5,18,28,1000,86.0208,0.000252,0.000177,2,0.000025,0.000353,0.002323,19.5165,62.3043,7.0217,15,0.000707,6,0,0
4754,7,18,98,700,236.0316,0.015664,0.001015,10,0.000366,0.001632,0.006487,18.7787,29.9871,4.3371,25,0.001507,8,0,0
5640,7,26,24,1000,219.669,0.010871,0.000957,5,0.00109,0.000186,0.004412,14.3273,43.9036,6.6988,16,0.001754,5,0,0
10067,8,NULL,NULL,NULL,318.3,0.034851,0.000933,7,0.000187,0.000023,0.005225,26.0987,32.4464,4.8705,13,0.000933,4,0,0.000233
901,2,22,12,60,105.9774,0.00112,0.000143,3,0.00002,0.000244,0.002667,36.6462,61.4656,7.0458,18,0.000387,5,0,0
5856,6,21,30,1000,201.7314,0.010571,0.00047,8,0.000132,0.000882,0.00444,33.8472,41.6026,6.1623,25,0.001279,7,0,0
3863,6,17,14,650,166.8384,0.009117,0.000705,5,0.000151,0.000739,0.003795,27.8044,54.5487,5.7522,15,0.000924,6,0,0
4699,7,23,14,750,166.5456,0.006804,0.000361,6,0.000764,0.000605,0.004065,18.4845,49.2562,6.1219,26,0.000664,7,0,0
3426,1,35,8,350,66.5358,0.000013,0.000027,2,0.00002,0.000455,0.001611,55.15,97.9917,8.1494,27,0.001023,7,0,0.000007
754,2,20,10,50,43.3884,0.000341,0.000217,4,0,0.000217,0.001966,26.381,73.8898,4.1339,12,0.00065,7,0,0.000108
2729,2,24,10,60,71.7522,0.001606,0.000216,7,0,0.000263,0.002271,46.0274,87.9184,5.3537,28,0.001977,5,0,0
6522,3,25,10,400,158.3064,0.004938,0.0003,8,0.000039,0.000547,0.003414,28.7969,56.0458,7.3855,23,0.00159,7,0.000117,0
357,7,21,24,1000,286.4538,0.017852,0.000717,6,0.000049,0.001298,0.006206,20.4232,30.9801,5.7171,30,0.001372,6,0,0
4128,3,16,14,300,77.3376,0.002622,0.000283,6,0.000154,0.000077,0.002596,52.12,92.6733,4.4257,12,0.0009,3,0,0
10090,8,NULL,NULL,NULL,314.67,0.028043,0.001157,10,0.000246,0.001083,0.004259,14.3023,36.1156,7.1965,16,0.000788,4,0,0
72,7,17,42,10000,212.6022,0.00904,0.000676,6,0.001164,0.001253,0.004952,24.6117,41.7671,6.6104,45,0.002277,9,0.000129,0.000249
1559,6,18,20,800,277.3212,0.013229,0.000526,6,0.000016,0.000704,0.006959,16.6938,24.6326,5.1895,27,0.001489,10,0.000146,0.000194
4191,1,25,28,600,60.507,0.000526,0.000162,5,0.000013,0.000054,0.002399,44.6328,85.3483,4.6517,8,0.000714,6,0,0.000216
4361,6,22,8,800,151.0074,0.002963,0.00054,5,0.000441,0.000672,0.003833,26.9741,52.9195,6.8793,30,0.002886,6,0,0
2722,2,18,20,180,91.8954,0.001024,0.000079,0,0.000026,0.000499,0.00294,36.0721,58.4643,5.4554,14,0.000945,5,0,0
7022,6,19,24,800,113.4858,0.001653,0.000241,4,0.000101,0.000303,0.00305,35.0408,71.6234,7.4707,30,0.001273,8,0.000295,0.000923
2973,4,18,10,500,113.2068,0.004078,0.00069,6,0.00009,0.00064,0.003749,40.3529,61.1307,4.6987,23,0.001389,8,0.00011,0.00002
5435,2,19,6,150,56.1102,0.00073,0.000253,3,0,0,0.002077,30.1918,74.2162,5.2838,11,0.001095,3,0,0.000617
9245,5,16,20,500,131.0706,0.003588,0.000117,4,0.000044,0.000432,0.00476,24.641,47.6308,4.3754,26,0.000659,6,0,0
9009,3,19,42,1050,134.4354,0.004463,0.000422,0,0.000011,0.000628,0.002956,49.3798,63.1506,7.1351,17,0.000947,7,0.000034,0.000205
3842,6,19,10,500,183.2898,0.005501,0.000544,5,0.000012,0.000201,0.0064,24.7704,31.3346,4.39,33,0.001775,11,0.000083,0.000012
10084,8,NULL,NULL,NULL,151.4046,0.009732,0.000949,6,0.000028,0.000156,0.004363,27.4658,43.8052,4.3312,23,0.000949,6,0,0.000099
1463,7,17,56,1600,202.0026,0.01307,0.000816,4,0.000149,0.000378,0.006615,20.0964,33.9368,3.7699,25,0.001154,7,0,0
6242,3,24,20,10260,76.5852,0.00078,0.000197,0,0.000063,0.000316,0.002438,42.948,84.634,5.9107,27,0.00045,10,0.000246,0.000358
8048,7,22,28,2700,179.7546,0.005395,0.000583,8,0.000885,0.000439,0.005214,24.1628,40.1626,5.3062,53,0.000621,8,0,0
10094,8,NULL,NULL,NULL,375.8664,0.036436,0.000594,5,0.000204,0.00078,0.004346,11.691,34.8547,7.9615,15,0.000613,6,0,0.000631
10066,8,NULL,NULL,NULL,251.2284,0.02291,0.000946,5,0.001097,0.001173,0.005411,13.7404,35.7203,4.5524,22,0.000738,5,0,0.000662
10036,8,NULL,NULL,NULL,325.1154,0.02979,0.001338,10,0.000059,0.000357,0.005381,15.4571,40.3646,5.7652,22,0.000907,7,0,0
9178,4,29,10,400,76.443,0.001384,0.000552,8,0.000008,0.000233,0.002698,56.5202,72.3343,4.9568,19,0.000606,8,0.000132,0.000132
7258,7,23,56,2400,171.7614,0.006926,0.000657,8,0.00018,0.000949,0.005066,23.7598,37.6891,5.6487,34,0.000533,9,0.000223,0.002685
3655,2,24,20,1148,80.0532,0.000921,0.000205,2,0.000235,0.000041,0.002928,61.1228,76.2517,4.9231,27,0.001085,6,0.000061,0.00002
4754,7,18,98,700,236.0316,0.015664,0.001015,10,0.000366,0.001632,0.006487,18.7787,29.9871,4.3371,25,0.001507,8,0,0
638,6,19,20,2500,125.118,0.006115,0.000677,5,0.000098,0.000185,0.00427,29.3526,51.2277,4.1124,39,0.001107,6,0.000455,0.00032
8146,3,27,16,500,85.4652,0.000686,0.00012,5,0,0.000457,0.002582,32.3898,76.2025,6.1983,21,0.002189,9,0.000174,0.000251
6638,5,21,20,1080,113.139,0.002421,0.000587,8,0,0.001834,0.003191,33.5814,70.9425,5.7931,15,0.00099,5,0,0
8618,6,22,12,1000,133.6758,0.01063,0.000525,7,0.000024,0.000186,0.003697,56.3501,57.0742,4.0022,38,0.000686,9,0.000218,0.000282
1988,7,18,24,500,172.3362,0.00474,0.000717,5,0.000235,0.000353,0.007971,18.0054,30.2604,3.3221,27,0.00092,6,0,0
3734,1,25,10,100,30.1632,0.000427,0.000122,3,0,0.000153,0.001526,113.0612,108.72,3.7,9,0.000519,4,0,0.000031
8879,4,17,16,400,120.9438,0.002848,0.000354,2,0.00023,0.001698,0.002724,40.8366,79.2468,7.4221,19,0.00168,6,0,0
223,6,16,10,1600,181.104,0.005635,0.000582,10,0,0.000456,0.005008,20.8037,39.2255,5.6993,30,0.001723,8,0.000365,0.001175
7415,7,24,20,1000,211.9686,0.005753,0.001328,8,0.000346,0.000249,0.004564,10.2857,34.5818,7.2364,30,0.000484,3,0,0.000194
6980,6,20,6,125,275.7342,0.013411,0.000831,6,0.000199,0.000684,0.006892,12.3723,28.8191,5.799,30,0.00116,8,0.000234,0.00103
713,3,20,20,500,133.8408,0.004806,0.000397,1,0.000031,0.000334,0.004232,33.6436,47.2494,5.0049,31,0.000972,7,0.000303,0.000031
6467,6,17,28,1500,164.7216,0.005635,0.000447,6,0.000119,0.000656,0.004353,23.4207,41.7808,5.6575,16,0.00316,5,0,0
10095,8,NULL,NULL,NULL,348.3576,0.029855,0.000811,4,0.000224,0.001315,0.005566,20.0537,33.5142,6.3719,27,0.001566,7,0.000457,0.000895
1382,3,22,10,600,71.2914,0.001148,0.00009,4,0.000169,0.000079,0.003296,44.6301,69.8976,3.6997,23,0.000596,7,0,0
6011,4,25,8,300,113.9784,0.000827,0.000236,3,0.000118,0.000387,0.003555,37.4788,59.4683,5.7885,19,0.002459,7,0,0
8883,1,21,6,12,47.0112,0.000745,0.000109,0,0,0.000055,0.002563,61.5143,88.0851,3.2411,19,0.000327,4,0,0
887,5,21,6,500,85.7514,0.00121,0.000168,7,0.000112,0.000392,0.003518,30.0958,70.879,4.449,25,0.000549,7,0,0
7381,4,25,16,500,175.0602,0.003388,0.000517,5,0.000068,0.001796,0.003361,14.2114,47.0607,9.2713,23,0.00147,6,0,0
5877,5,21,2,25,75.3972,0.001905,0.000194,4,0.000148,0.000333,0.003958,57.6674,57.785,3.1192,34,0.000509,4,0,0.000028
5107,4,27,10,900,74.3418,0.001293,0.0003,2,0.000222,0.000718,0.002482,49.3298,83,5.2921,28,0.000477,7,0,0.000072
5093,2,17,28,600,108.0102,0.005368,0.000307,2,0.000022,0.000997,0.002498,76.793,74.2456,6.2588,21,0.000734,9,0,0
6744,1,19,4,250,37.6506,0.000644,0.000097,5,0,0.00014,0.00246,104.9298,92.4192,2.6681,14,0.000226,7,0,0
4172,3,22,20,500,70.281,0.000051,0.000122,7,0,0.000785,0.003303,53.7833,68.7778,4.0772,25,0.000704,9,0,0.00002
1344,5,29,6,1000,99.1416,0.001589,0.000271,4,0.000197,0.000394,0.002931,73.9072,70.2017,5.6513,21,0.002894,7,0,0
8755,1,30,12,150,25.4442,0.000385,0.00016,3,0.000192,0.000064,0.000994,113.2,165.1613,4.3548,7,0.000385,2,0,0
9098,7,23,6,240,171.4218,0.003781,0.000443,7,0.000341,0.000721,0.004893,26.1969,39.7313,5.3282,16,0.002643,7,0,0
7544,2,22,8,150,74.6136,0.000892,0.000289,2,0.000017,0.00019,0.003462,47.0622,61.1647,3.864,32,0.001008,8,0.000364,0.000066
4095,4,19,16,200,128.0418,0.001138,0.000318,1,0.00026,0.00027,0.003626,26.9333,54.2447,6.2287,17,0.000984,7,0.000193,0.000068
756,6,23,28,1200,111.759,0.001232,0.000398,3,0.000224,0.000336,0.004419,42.488,49.6845,4.4592,33,0.000753,9,0.000361,0.000056
2013,1,20,20,900,100.518,0.00161,0.000322,5,0.000261,0,0.003558,39.9654,65.7069,4.7672,15,0.000598,6,0,0
3125,7,21,8,400,157.6344,0.008552,0.000698,9,0.000013,0.000577,0.004659,22.4855,48.5764,4.513,25,0.000712,6,0,0
2821,6,17,28,700,214.8654,0.011557,0.000603,3,0.000462,0.000744,0.004387,19.4956,41.3333,6.4006,25,0.00186,7,0,0
10028,8,NULL,NULL,NULL,319.7148,0.03713,0.00082,5,0.000403,0.000619,0.005208,35.4127,44.0552,4.4282,26,0.000892,6,0.000245,0.000144
7667,5,20,24,1500,77.3274,0.000797,0.000113,6,0.000035,0.000234,0.003181,36.6667,65.4169,4.4687,35,0.000693,10,0.000026,0.000121
10066,8,NULL,NULL,NULL,251.2284,0.02291,0.000946,5,0.001097,0.001173,0.005411,13.7404,35.7203,4.5524,22,0.000738,5,0,0.000662
9130,3,17,6,500,95.565,0.001255,0.000037,2,0.000012,0.000332,0.00267,52.3704,75.3733,6.2719,12,0.000861,7,0.000049,0.000135
953,7,25,42,2400,182.6208,0.005607,0.00031,8,0.000203,0.000662,0.005254,24.4969,38.626,5.4065,18,0.001164,7,0,0
1299,4,21,8,30,52.3392,0.002819,0.000171,4,0.000011,0,0.002671,85.2137,95.4894,2.6723,27,0.000796,5,0,0
3153,6,19,42,1000,264.3282,0.02591,0.000582,4,0.000092,0.000306,0.002756,45.7079,54.6667,8.6556,15,0.001194,4,0,0
401,3,19,12,480,52.8438,0.001541,0.000367,4,0.000073,0.000088,0.002568,65.0345,82.24,3.44,20,0.001145,6,0,0.000176
2146,3,17,16,400,131.4708,0.002176,0.00041,4,0,0.000537,0.003321,33.9658,54.6894,7.2809,20,0.001201,7,0,0
3344,1,20,20,300,60.0696,0.000928,0.000314,0,0.000026,0.000274,0.00277,51.8104,76.1698,3.9717,23,0.000457,7,0.000144,0.00017
1661,4,21,10,1000,100.4556,0.002011,0.000433,7,0.000889,0.000737,0.002736,25.5451,69.2479,6.2137,18,0.000842,6,0.000187,0.000117
8672,7,23,42,2000,298.7952,0.02677,0.000377,4,0.000025,0.000025,0.004822,16.8586,33.7292,6.1354,14,0.000954,4,0,0
2068,2,16,14,100,79.5906,0.000019,0.000019,1,0,0.001062,0.002959,51.3806,82.2051,5.0577,16,0.000797,5,0,0
5129,7,23,56,2500,213.6318,0.014339,0.000842,7,0.000161,0.000391,0.006499,30.5893,35.2771,4.1092,35,0.001312,11,0.000318,0.002217
6393,7,22,56,3000,169.6974,0.004626,0.000517,6,0.00012,0.000397,0.006112,25.5613,35.2326,4.3308,30,0.001357,7,0.000323,0.000443
4718,5,21,14,1000,157.6254,0.003526,0.000283,3,0.000059,0.000012,0.004316,25.2712,40.1202,6.0109,18,0.00112,5,0,0
8440,6,23,28,1000,185.6538,0.016454,0.000449,5,0.000323,0.000188,0.003867,39.4605,54.71,4.942,38,0.00079,7,0.000386,0.000422
1127,2,19,6,75,57.7854,0.000232,0.000052,3,0,0.000103,0.002318,51.1061,81.6889,4.7389,16,0.000966,7,0.000052,0.000052
5446,6,22,6,400,150.9456,0.003908,0.000578,5,0.000672,0.000504,0.003554,23.7158,55.5486,7.0052,30,0.000569,5,0,0
